Start (s),End (s),Scientific name,Common name,Confidence,File
0,3.0,Turdus merula,Eurasian Blackbird,0.6267,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_445_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5355,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_451_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7997,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_454_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8703,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_462_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8376,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_466_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8564,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_474_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6927,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_477_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8108,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_478_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.6047,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_493_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5211,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_493_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7034,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_496_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7365,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_504_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8396,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_510_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6329,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_517_5.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.7152,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_520_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8440,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_528_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7300,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_544_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5663,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_544_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6797,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_550_5.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.5385,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_550_5.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.6481,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_571_5.wav
0,3.0,Troglodytes troglodytes,Eurasian Wren,0.7240,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_583_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6954,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_170000_91_5.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.6720,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_100_5.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.9681,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_120_0.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.7848,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_135_0.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.9892,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_136_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6701,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_150_0.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.9778,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_153_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6460,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_168_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6631,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_303_0.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.9328,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_30_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7041,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_348_0.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.5725,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_46_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5315,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_550_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7209,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_570_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5715,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_588_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5517,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_589_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6539,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_592_5.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.8669,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_7_5.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.9128,E:/Giacomo/Tovanella/PROVA/valid\Phylloscopus collybita_Common Chiffchaff\20190621_180000_87_0.wav
0,3.0,Rain,Rain,0.8581,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_102_0.wav
0,3.0,Rain,Rain,0.9504,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_108_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7055,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_13_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5679,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_153_0.wav
0,3.0,Rain,Rain,0.6266,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_154_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5040,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_154_5.wav
0,3.0,Rain,Rain,0.8958,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_156_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5135,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_15_0.wav
0,3.0,Rain,Rain,0.8343,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_166_5.wav
0,3.0,Rain,Rain,0.8410,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_174_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6954,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_186_0.wav
0,3.0,Rain,Rain,0.5104,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_189_0.wav
0,3.0,Rain,Rain,0.8184,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_193_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5740,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_193_5.wav
0,3.0,Rain,Rain,0.6936,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_201_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5442,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_201_0.wav
0,3.0,Rain,Rain,0.8857,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_204_0.wav
0,3.0,Rain,Rain,0.9088,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_216_0.wav
0,3.0,Rain,Rain,0.8748,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_217_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5150,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_243_0.wav
0,3.0,Rain,Rain,0.6975,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_259_5.wav
0,3.0,Rain,Rain,0.6050,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_261_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5880,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_277_5.wav
0,3.0,Rain,Rain,0.5646,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_277_5.wav
0,3.0,Rain,Rain,0.7097,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_295_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5500,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_310_5.wav
0,3.0,Rain,Rain,0.6690,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_318_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5723,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_318_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6898,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_321_0.wav
0,3.0,Rain,Rain,0.6953,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_322_5.wav
0,3.0,Rain,Rain,0.6916,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_324_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8417,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_330_0.wav
0,3.0,Rain,Rain,0.6120,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_330_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8936,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_336_0.wav
0,3.0,Rain,Rain,0.7184,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_339_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6472,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_339_0.wav
0,3.0,Rain,Rain,0.5363,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_36_0.wav
0,3.0,Rain,Rain,0.9011,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_391_5.wav
0,3.0,Rain,Rain,0.8741,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_400_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7510,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_408_0.wav
0,3.0,Rain,Rain,0.6219,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_408_0.wav
0,3.0,Vegetation,Vegetation,0.7272,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_433_5.wav
0,3.0,Rain,Rain,0.8354,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_436_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6165,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_451_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.7974,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_460_5.wav
0,3.0,Rain,Rain,0.5538,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_460_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.8865,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_462_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5400,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_471_0.wav
0,3.0,Rain,Rain,0.7910,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_483_0.wav
0,3.0,Rain,Rain,0.6743,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_487_5.wav
0,3.0,Rain,Rain,0.7418,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_492_0.wav
0,3.0,Rain,Rain,0.9440,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_495_0.wav
0,3.0,Rain,Rain,0.8699,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_496_5.wav
0,3.0,Rain,Rain,0.8992,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_498_0.wav
0,3.0,Rain,Rain,0.7411,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_4_5.wav
0,3.0,Rain,Rain,0.9244,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_508_5.wav
0,3.0,Rain,Rain,0.8412,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_511_5.wav
0,3.0,Rain,Rain,0.7848,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_519_0.wav
0,3.0,Rain,Rain,0.9143,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_529_5.wav
0,3.0,Rain,Rain,0.6242,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_52_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.6130,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_52_5.wav
0,3.0,Rain,Rain,0.6739,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_541_5.wav
0,3.0,Rain,Rain,0.7010,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_546_0.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.8890,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_568_5.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5712,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_60_0.wav
0,3.0,Rain,Rain,0.5420,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_60_0.wav
0,3.0,Rain,Rain,0.8049,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_67_5.wav
0,3.0,Rain,Rain,0.8901,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_81_0.wav
0,3.0,Phylloscopus collybita,Common Chiffchaff,0.5422,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_88_5.wav
0,3.0,Sylvia atricapilla,Eurasian Blackcap,0.5416,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_94_5.wav
0,3.0,Rain,Rain,0.5099,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_130000_94_5.wav
0,3.0,Rain,Rain,0.7341,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_160000_49_5.wav
0,3.0,Rain,Rain,0.6810,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_160000_52_5.wav
0,3.0,Rain,Rain,0.5865,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_160000_57_0.wav
0,3.0,Rain,Rain,0.7525,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_160000_61_5.wav
0,3.0,Turdus merula,Eurasian Blackbird,0.7518,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_160000_64_5.wav
0,3.0,Rain,Rain,0.8665,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_160000_6_0.wav
0,3.0,Rain,Rain,0.8033,E:/Giacomo/Tovanella/PROVA/valid\Rain\20190621_160000_72_0.wav
0,3.0,Erithacus rubecula,European Robin,0.8243,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_0_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.5017,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_100_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5510,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_103_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7544,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_105_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5794,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_123_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5927,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_124_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6465,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_126_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6140,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_141_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7228,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_142_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5068,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_144_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5486,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_145_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6600,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_147_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6356,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_154_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5242,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_156_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5788,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_157_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6155,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_165_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5186,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_171_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5099,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_172_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5022,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_175_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5030,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_180_0.wav
0,3.0,Erithacus rubecula,European Robin,0.5436,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_18_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7379,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_192_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5075,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_193_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5023,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_1_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5215,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_205_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5900,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_216_0.wav
0,3.0,Turdus philomelos,Song Thrush,0.5628,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_216_0.wav
0,3.0,Erithacus rubecula,European Robin,0.6387,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_220_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7911,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_223_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5140,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_246_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6246,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_258_0.wav
0,3.0,Erithacus rubecula,European Robin,0.5087,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_259_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5607,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_25_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5686,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_27_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5352,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_298_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7277,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_307_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5202,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_316_5.wav
0,3.0,Turdus philomelos,Song Thrush,0.5140,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_316_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6569,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_318_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7195,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_319_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6511,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_321_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6529,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_331_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5523,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_334_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6785,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_336_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6364,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_349_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5976,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_354_0.wav
0,3.0,Erithacus rubecula,European Robin,0.5245,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_357_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6160,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_360_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.5906,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_385_5.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6944,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_387_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6724,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_390_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7812,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_397_5.wav
0,3.0,Erithacus rubecula,European Robin,0.6163,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_399_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.6684,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_3_0.wav
0,3.0,Fringilla coelebs,Common Chaffinch,0.7096,E:/Giacomo/Tovanella/PROVA/valid\Regulus ignicapilla_Common Firecrest\20190608_030000_400_5.wav
